Sum,C,D,E,F,G,J,N,O,P,Q,R,S,T,fraud
11.2434534,-5.893037081,5.661218889,-0.137100981,-1.937136519,-2.465725897,-3.725359674,-13.26608344,0.523501494,-4.04330843,-6.724015035,-1.617274442,-0.134040537,-0.388301374,1
1.0,-0.769541219,-1.070635077,0.701038248,-0.429048955,0.591383701,-0.698331867,0.833567469,-0.959521552,0.008422959,-0.546552481,0.157387218,0.49471473,-0.316770965,0
0.77,-5.894514982,-3.020649483,-1.759376993,-2.078236442,-0.216302327,9.707862001,-0.051602883,-0.288662332,-0.633597227,-0.35591158,0.023636319,-0.770014662,3.937951767,0
5.112502036,-13.06858841,8.510170496,-8.496812318,1.33895887,-19.44669865,-11.47689556,-3.850286068,-2.105427677,-6.057703777,-13.39193935,-4.584855355,0.049189789,3.461199837,1
50.0,-2.269407117,-2.567119133,1.051474968,3.512732224,-1.674492663,1.564970274,-0.256920714,0.230537027,-0.63450667,0.412294194,-0.259795506,-0.278869438,-0.29013092,0
4.49,0.048147691,-0.258579456,0.313199785,-1.109643779,0.63344416,-0.728972812,0.475859691,-0.260790569,-0.208431903,-0.098960019,-0.628131403,0.506238193,-0.147201778,0
1.0,-7.243197216,7.104062405,0.842596617,-2.683954109,-1.607405936,-4.070164743,-8.923291097,-0.6397148,-1.157203682,1.174837466,1.700265319,-0.065440382,0.474101687,1
20.84484578,-0.242745366,5.083706936,5.094273334,0.440515428,-1.142889013,3.081556888,-1.444828179,1.249352411,-1.319255057,-0.827394734,-0.664804913,1.347977222,-1.782013579,1
9.99,-0.471312281,0.438969166,-0.425697298,-0.182618818,-0.578896048,0.041627104,-0.014258538,0.622854673,0.535276028,-0.618330811,-0.191360387,-0.075626124,-0.196633956,0
970.0,-5.586991724,8.739905827,4.836591001,-4.351774513,1.34343405,1.64390864,-2.351132915,0.882477488,2.296380041,-0.837393324,0.632874142,4.369712349,-21.02481709,0
575.91,-3.421729499,-1.423774656,-0.338300669,-0.759553862,0.725727134,1.655790142,0.518648493,-1.261358365,-0.87097984,0.177185132,0.521816988,0.503380544,0.721109634,0
250.8,1.501495003,1.316178726,-1.90152496,0.086484751,-0.736908807,-0.531370744,-0.766114162,-1.000346982,-0.326800776,0.43121836,-0.308293135,0.111956891,0.317946737,0
8.3,-0.806070687,-1.606627108,-1.262002749,-0.39153273,-1.326573122,1.557850476,-0.528694034,0.010209271,-0.345852622,0.357589426,0.135989813,-0.127337867,-0.430654208,0
10.73,0.913491657,-0.630909263,-0.093782414,-0.181441828,0.689148948,2.394571095,-0.335411822,0.615302195,-0.142294511,-0.543491228,-0.40065735,-0.255277961,1.034968871,0
19.02,-3.377509387,4.198434647,-0.991407237,-0.77934153,-3.255711522,-4.296592727,-7.519431232,0.320105278,-3.303376921,-7.683965892,-2.175205685,-0.195236189,0.646516402,1
179.66,-0.242516553,-0.087411765,1.445653295,-0.516222261,0.329069114,-1.221881871,-1.804958412,-1.43616082,-0.002647854,0.684992769,0.549700163,0.131001578,0.734224139,0
144.82,0.808717749,0.133890146,-1.077069853,0.606325489,-0.772679656,-0.34117517,0.013365649,-0.526766698,-0.024159826,0.152516596,-0.252662343,0.488313235,0.082781378,0
292.96,-1.097279603,-1.533415793,-1.209013278,0.434302329,-0.987598057,1.457822081,-0.660258864,-1.302146922,-0.189490772,0.083972237,0.157636172,0.59607132,0.240376121,0
167.3848218,-2.726320362,3.516832539,0.06828458,-1.080579479,-0.744683067,-3.170356718,-4.984320565,0.663098704,-0.777688459,-0.463913939,0.529998541,-0.043091004,0.795477593,1
17.95,-0.523680593,-0.28172847,1.296625074,-0.384221167,0.839762478,-1.232344008,0.789408911,-0.615440055,0.50231338,0.58322836,1.822038261,0.33556207,-0.06558208,0
13.65,-2.073411671,0.418362641,0.637923964,-0.92486932,0.334560276,-0.433790242,-0.93973241,0.177744024,0.305665398,0.62313289,-0.12453878,0.068668034,-0.134961511,0
1.98,-0.862390463,-0.615016583,0.674313457,-0.638649045,0.543613413,-0.72482974,-0.627618748,-1.10697997,0.532837176,0.262804785,0.222157099,0.040225628,-0.257511927,0
10.65,0.034032949,0.014251424,0.533819688,0.048581888,-0.008418757,-1.591724005,-0.887503594,0.564140339,0.416896424,1.15286218,0.058640872,1.353652399,0.054649464,0
136.8,-2.180269442,-1.950412003,2.148105734,2.607154259,0.099220945,-0.867418369,0.797172795,1.525777804,-0.538152189,-0.556062325,0.211712799,0.971811382,0.26852399,0
31.26693086,-8.255808092,6.753392798,-0.928376294,-2.755818966,-4.794646169,-6.817089719,-10.63809768,0.837041734,-3.220003767,-3.5886749,-1.458289653,-0.106473649,-0.034233646,1
15.17,-1.069299481,-3.117035601,3.155685034,-2.718435291,-3.542851721,0.129027751,0.069109909,-0.2640471,-2.094918184,-0.443709161,1.098833543,-1.008769951,-0.984601501,0
94.0,-1.098821118,-0.245256424,-0.516845919,-0.547356365,-0.364184753,-0.03565756,0.341383356,0.634460686,0.371622844,-0.325676031,-0.198291757,0.188830074,-0.06745762,0
5.16,-0.095631145,-0.92499486,0.594969747,-0.555461844,0.887465441,0.373156708,0.138143804,-1.039771647,0.200414267,-0.850718676,-0.131185233,0.324436909,0.240514346,0
2.49,0.064409336,1.380789428,-0.401169098,-0.186238832,-0.3352898,-0.031000764,0.571248777,1.607866519,-0.104108985,0.119868257,0.33046303,1.694366486,-0.129987895,0
9.99,0.991223898,1.110822725,-0.609556244,-0.587747122,-0.180177267,-0.085909809,-0.160876773,1.144855035,0.429458278,-0.694465721,-0.117818534,-0.503471272,-0.027834422,0
10.93,0.863039556,0.628053656,0.481381708,-0.067742988,0.642856853,0.366248197,0.332735775,1.430011332,-0.465697636,-0.080124793,-0.111258784,0.237007221,0.16919952,0
317.69,-1.110129589,1.666346838,-0.231552061,-0.122009057,0.121604485,-0.287533707,1.770942937,-0.301173297,0.258320472,0.044502692,0.48178533,-0.570795499,0.285278323,0
85.45,1.155078732,0.439513523,-2.855519305,-0.064733031,-1.977760455,0.481247994,-1.063635433,-1.516465559,-1.824801292,0.794792142,1.180247099,-0.876150809,-0.611167593,0
15.99,-3.104973219,-0.616026804,-1.34109963,-0.995881201,-1.322125,-0.453412327,0.903015914,-1.003691096,1.173904041,1.175162217,0.48771036,-0.165838687,-0.053509996,0
107.81,-2.629145021,-0.902880007,2.937287693,2.945965359,0.068706252,-0.490112523,1.049373246,0.815577854,-0.805760497,-0.068247123,-0.108394479,0.401374755,0.37741335,0
0.92,-0.553331305,-2.822390716,2.019564124,3.105248344,0.020427657,1.37817517,-0.424339895,0.805303607,0.753023007,-1.262459604,-0.010074797,-0.493987532,0.969930998,0
144.0,-0.454296195,0.838765562,0.386312838,0.476626126,0.141942958,0.186885206,0.552959823,0.436107807,0.892204122,-1.318808594,1.080444807,0.424904539,0.177688232,0
13.69751438,-13.42266332,8.727226509,-11.17789709,-2.882225298,-14.47222314,-12.88447173,-10.23624755,0.736798262,-11.23690263,-21.36369807,-8.310341059,3.451588321,-0.785351436,1
27.37,2.147381234,0.897879506,-0.654287622,0.273123673,-0.162676575,-0.787500059,-0.092293128,0.80473048,0.141342774,-0.137895622,0.491383345,0.704794689,0.030411872,0
3.99,1.367171934,0.110127833,-0.082414352,-0.749401538,0.518464238,-0.505761114,-0.044142264,1.308072924,0.074086491,0.502181849,-0.485729852,-0.560940818,-0.031093498,0
116.0,1.713659395,-3.020858122,-0.40616421,-0.223068116,-0.662235169,1.186071523,-0.592417778,-0.489880158,0.484438768,-0.34999439,0.421008509,-1.778250072,-1.196712915,0
8.42,2.397764548,3.205535368,0.294023619,0.347090898,0.754184577,1.128097491,-0.709309341,-1.12453337,0.518586995,-0.566709535,-0.671495325,-0.954818314,-0.097725075,0
1.0,-5.896950469,5.564512756,0.803169368,-2.941644498,-2.04364121,-7.227787376,-11.21797603,-1.798095163,-2.68513428,-3.838278091,-0.031273166,-1.594752609,0.573681858,1
290.18,1.265451959,1.401165732,-0.260542079,1.009794578,1.301998971,-0.091353373,0.016087005,2.206263775,-0.527140628,-0.05727868,0.448655661,1.164435465,0.861306751,1
5.314882459,-1.838488555,3.463371229,0.537782257,-0.456636068,-0.698324451,-0.716823968,-3.808308162,0.047016237,0.273163979,-0.759358885,0.466576124,-1.351207505,-0.051082345,1
4.23,1.284641467,-1.264047375,-0.444727247,-0.691982344,0.098899595,-0.958606438,0.556734296,0.865095343,0.490791225,-0.151385654,-0.596529126,-1.041278431,-0.190256852,0
0.99,-1.17917279,0.225842438,0.060589066,-0.709148411,0.066224347,0.246300365,0.475004084,-0.624856849,0.189588587,-0.648609384,-0.256375637,0.557117693,-0.211807314,0
69.48,-0.159400421,0.833344715,1.072957221,-0.277055892,1.489249464,0.113321826,0.606637068,-1.027092363,-0.929547191,-0.198678167,0.218455204,1.15073048,0.256333515,0
69.0,-1.403679444,-0.673934694,-0.530715017,-0.660506855,-0.775205364,0.038513689,-2.293428872,0.306677147,1.852336276,1.061084853,-0.292840468,0.462700364,0.206101382,0
38.42,1.431606508,-1.365854366,0.822779776,1.081220041,0.671400448,-0.370019175,-0.154564979,0.792651383,0.580739,-1.032826747,0.306246733,0.864525441,0.159172358,0
1.84,-4.343100415,0.724938309,3.491919966,2.09707457,-0.05938884,-0.109949204,-3.547753058,1.467352417,1.325572604,2.339117782,1.866490501,0.192257506,-1.157457961,0
7.50615925,-2.257708738,1.940926818,0.690255859,1.652532086,-2.330516447,0.409871691,-2.006193571,-1.181447143,0.531040598,2.73525499,1.733402455,-0.713713725,-1.670064161,1
198.9,-0.936471733,5.557424894,-0.239775542,0.418560449,0.625155881,2.742934159,-0.407794503,0.311515755,0.25826758,-0.013243669,-0.49856796,1.392311797,-2.130173508,0
88.37100714,-18.24725465,8.043322924,-10.77965672,-4.570208173,-14.0545661,-15.36898374,-14.2736293,-0.462392632,-11.2593704,-15.70912567,-5.801835094,3.111523809,-0.938507312,1
99.99,-21.89386587,6.083896314,-14.69621259,-4.300928265,-15.33335141,-8.93413336,-8.842260401,0.008974101,-7.076611201,-13.63794448,-4.958813349,1.274497107,1.573193487,1
17.7,-0.906371266,-1.866349308,-0.649015253,1.213851726,-1.579539942,1.586294592,-0.331426172,0.021517059,-0.940572819,0.781417532,-0.652583142,-0.761969627,-0.48816008,0
99.99,0.376922617,-0.81420423,-0.68348311,0.266157345,-0.043949624,-0.058685494,-1.079855281,-0.335004922,0.85335382,1.559736988,-0.889782981,1.520706299,0.02927992,0
100.0,1.166178207,-1.467097226,-0.251861041,-0.097069304,-0.561361029,-1.542619031,0.6637757,-0.63501603,1.472328736,-1.238381107,-0.194502554,-1.437842634,0.672202853,0
12.99,-1.37342,0.240125414,0.292147098,-0.758044517,0.244782515,0.042658896,0.05309944,-0.002686118,0.073228718,-0.612735973,-0.732797697,0.419888223,-0.119376201,0
34.0,-2.264136909,-1.022928239,0.275493092,-1.2486604,0.272591858,0.893422463,0.265023951,-0.025084085,0.415115095,0.316329271,-1.779691445,0.631019109,0.046329575,0
2.58,-1.601501821,0.344850632,0.394800533,-0.659676433,0.098013282,-0.214434581,-0.666675641,-0.525530969,0.451172202,0.28216741,0.108064705,0.270508363,-0.139533412,0
15.0,-0.722872015,-2.840135541,2.441430249,2.885003019,0.207228732,0.132730416,0.13881129,-0.007995511,1.159110908,-0.312813688,-1.03476778,0.573830586,0.165534003,0
206.65,-1.007908268,-1.517959621,-1.400938906,-0.095990159,-1.088553098,1.629534857,-0.239408759,-0.700018668,-0.314862408,0.276441428,0.436676939,-0.028275321,-0.025956697,0
10.0,1.768542587,0.515145479,-0.56542911,-0.386015672,0.087781856,-0.815903451,-0.072189563,-0.005368135,-0.370511969,0.372158543,-0.560504165,1.105636382,0.019639847,0
5.0,0.970447122,-2.017916764,-0.300693225,-0.241894155,-0.156794888,-1.559135205,0.64852197,0.037001869,-0.349998484,-0.167514834,0.470355819,0.079636078,-0.197332188,0
30.0,-0.499586218,0.431038892,-1.015824826,0.007321486,-0.868528045,-0.779666634,1.642520589,0.223397044,0.574878991,0.079239526,0.315697662,-0.252886743,-0.656220106,0
5.46,1.181973831,-1.781471694,-1.777531986,-0.698098752,-1.06090295,-1.725084254,-0.522821143,1.250525227,-0.889230582,0.112410017,0.574005609,1.061232275,-0.110086724,0
20.05,0.829285457,-1.480144594,-1.940083963,-1.253758778,-0.975510737,-1.901123759,0.62819238,1.118930017,-0.176488428,0.571063026,0.413533017,0.745512149,-0.409701992,0
1.0,0.307235179,1.18901098,0.121362426,0.341644944,-0.018951869,0.033932345,0.145083752,-0.8241872,-0.454490811,-0.134330908,-0.436276631,0.044736375,-0.15270017,0
36.41,-1.393529137,-1.491035928,-0.504418261,-1.44337971,0.03664896,-0.715389027,0.826851735,0.15904137,-0.669254518,-0.209405761,-0.005500799,1.263786224,-0.220553925,0
59.85,0.412881415,0.746509323,0.672728529,2.534564854,-0.159810466,-0.649939698,0.642937719,-0.69599073,-1.120362744,0.847855832,-0.880816056,0.711871595,-0.230395738,0
0.759058429,-0.396185137,3.168004255,-0.548646497,-0.21166079,-1.164132901,-1.046895866,-2.355983393,-0.213441187,-1.198642457,-2.578046447,-1.621978809,-0.779133131,0.050267391,1
55.86,-2.223380577,0.343795876,0.673302738,-0.917887917,0.359851209,-0.550755341,-0.977287751,0.938898804,0.523549973,0.073178152,0.836677203,-0.076172672,-0.032697268,0
22.68,0.660092107,4.459477036,0.048519252,2.641447771,-1.330344026,1.191757997,0.852254264,0.862599666,-0.223740143,0.962252319,-0.150726915,0.140431373,-0.183941535,0
45.0,0.654570778,0.09882487,1.074699065,0.046589263,1.056175341,-0.346206949,-0.042423438,-0.062159336,0.138701151,-1.005182401,0.47591446,-0.275443723,-0.02241823,0
404.2415353,-16.02159003,8.667388381,-12.3047339,-2.528810978,-13.86608661,-13.73237447,-11.08058827,0.119525533,-10.33125629,-20.36345978,-8.580602336,2.574383803,-1.147870373,1
31.5,0.47845827,0.32569698,0.693741231,0.730646178,0.625362644,-0.391409916,-0.771837172,-1.602150886,-0.283271884,-0.481692306,-0.735381051,0.193753681,-0.220694467,0
1.98,-1.686044869,0.411735141,0.473405885,-0.799602277,0.200870025,-0.399394854,-0.922613194,0.203843667,0.230843144,0.513966603,-0.456906733,-0.030892546,-0.135075584,0
11.0,-0.31132121,0.752773985,2.598500156,3.687719442,-0.080155805,0.102300205,0.696017645,0.318545182,0.99485976,-0.935515489,0.207436718,-0.386410625,-0.055172353,0
37.93,1.076623126,3.30216855,0.359611299,7.65e-05,-0.145255746,1.019126967,-0.019137365,-0.642175799,1.379292545,-0.734039389,0.203454372,-1.577364381,-1.694685738,0
375.08,2.488051803,0.612971475,-1.288608623,1.593604848,2.755459253,-0.182861697,-2.01268609,-2.244991833,-1.320609631,0.094052937,-1.586338833,-0.461466612,-0.260886456,0
42.35,0.781742365,-0.93634221,1.193663667,-1.239669878,1.654155427,-1.51769063,-1.268704537,0.344781125,0.241557812,0.18894159,0.478505948,-1.070697378,0.099333371,0
13.35,-0.205305233,-3.00554871,0.45332047,0.379416388,-0.895689215,-2.353916453,0.844294304,0.227936473,0.293390258,-0.74855263,0.500289739,0.031964641,0.42067859,0
8.99,2.306776633,-2.51581484,-0.282439605,0.23171629,-0.007967735,0.914685885,-2.014745466,-0.071930893,1.557473194,-0.851457093,-0.761131866,-0.461272939,0.540061662,0
1.98,0.53732084,0.502873911,-0.403745176,-0.662348663,-0.026907103,0.097043442,0.395062833,0.309045285,0.490078427,-0.686023986,-0.071559639,0.169743247,-0.068623923,0
0.76,-2.705463549,-0.828898222,-0.579779876,-1.017715925,-0.635520049,-0.79318804,2.106760378,-1.702742444,0.103555498,0.491195725,-0.048641619,0.257953694,-0.513015104,0
1.79,0.182870453,-0.473768762,3.00337471,3.143308002,-0.422146702,-0.161581921,0.428757663,1.608701986,0.13089026,-0.511246105,0.249496078,1.410457664,0.383265059,0
10.0,0.620279393,-0.503414328,0.573306519,-0.702284301,0.956987628,-0.385587146,1.74172244,-1.661628165,-0.045048322,0.112013084,-0.000579158,-0.092334497,-0.055742728,0
129.5,0.764594695,-1.376846986,-1.864575326,0.041569516,-1.392702046,1.507144496,-0.025464178,0.530057908,-0.113424536,0.474243968,0.365589775,-0.449335469,-0.179302866,0
35.5,-1.020601915,-1.80446038,-1.013091643,0.117439007,-1.356218534,1.708662732,-0.397075213,-0.640503576,0.016504111,-0.143878153,0.776152081,0.401319485,-0.36007698,0
9.2,1.361512576,0.890466417,-1.045576232,-0.021500378,-0.677044231,-0.292220981,-0.40935566,0.399232233,-0.237266038,0.208705159,-0.82311558,-0.523990915,-0.126544284,0
64.33761549,-5.910778543,5.745668033,-4.452933239,-1.493833183,-6.890767085,-7.103527458,-8.003033428,0.705458731,-7.12018932,-12.95505461,-4.916628988,2.582047299,0.501863183,1
24.99,-1.3509096,0.277404239,0.194259027,-0.754186556,0.204553465,0.047516392,0.198353328,0.108697434,0.011155257,-0.474418721,-0.779235843,0.302543599,-0.146870941,0
268.0,-1.39340598,-1.477672858,-2.160487899,-0.049468993,-1.517931824,-2.844946505,0.650563874,-0.979655087,0.4858459,0.497299356,0.580259195,0.874355845,-1.555992007,0
1.0,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-5.052502367,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,1
1.0,0.926057873,0.520574442,0.40174393,-1.105574286,1.112633104,-0.354191798,0.628288601,0.568864402,-0.26387601,-0.248647998,-0.094974079,-0.104920796,-0.159972139,0
15.95,0.23511229,0.586615422,-1.156547998,-0.423572356,-1.095155636,-0.35088282,1.446251605,0.258485693,0.651850694,0.25034041,0.412096484,-0.577829582,-0.320056871,0
3.7,1.380373172,-1.620022268,0.913107409,-0.700011101,0.586017973,-2.029423265,-1.486440121,-0.079860101,1.21076848,-0.233309387,0.527025652,-1.051048285,-0.088575494,0
6.024292093,-6.10032444,6.131405202,0.232306336,-1.53391891,-2.718383353,-4.773570005,-10.75322373,-1.105271151,-2.120063479,-4.762234637,-0.855910172,-0.621329188,0.587877325,1
1.99,0.530534921,0.61356805,-0.408304351,-0.974251172,0.117847151,-0.089879603,0.07631299,0.941846732,0.263983184,-0.469353418,-0.643293794,-0.125018947,-0.040393007,0
193.46,-1.40197072,-0.377004984,0.987195329,6.24911775,-2.012185823,-1.155075025,0.711863434,-1.091749975,-0.306931575,0.562121816,-0.632004929,0.246354239,-0.611269727,0
0.775949566,-8.739635936,4.222227294,-4.440170626,-4.163112181,-8.910260649,-13.04570394,-17.16649811,1.401843933,-12.44921247,-20.19271239,-7.237483734,2.750296509,1.603723991,1
2.0,2.657961899,1.391507657,-0.147914405,0.899063547,0.145868032,-0.608499797,-1.126107034,-1.593065856,-1.60938973,0.99062892,-1.265136816,1.077493059,-0.021778531,0
15.0,1.147557146,-0.91867188,0.053143612,-0.590255056,0.525727682,0.840190759,0.096036123,0.228440985,0.494271048,0.358595402,-0.703404957,2.187292772,0.363908598,0
1.0,-24.13038579,11.80849715,-10.14134941,-2.569962822,-17.60042844,-12.84391076,-13.06633614,-0.422918107,-7.668300739,-11.50986159,-4.724424395,0.555765317,1.000907336,1
85.03740948,-4.172224815,5.147319457,0.209088642,-2.200364419,-0.860033117,-4.547984979,-7.447916132,-0.659716953,-2.126464938,-2.413824414,-0.844498696,-1.723552331,0.165354891,1
1.0,-5.519663769,5.364418021,0.454211968,-2.343566492,-1.825490465,-4.847480843,-8.233658067,-0.742198295,-1.539471498,-1.095707614,0.776575562,-0.449120298,0.427264198,1
0.99,1.776386029,0.682787686,0.527124984,-0.754856873,0.202497373,-0.038288029,-0.030239398,1.522946982,-0.642186737,0.277312311,-0.9700084,0.572454193,-0.02987955,0
82.8202546,-6.049059994,2.108940984,-1.306615365,-1.583994158,-3.195517471,-4.577792285,-7.92614673,0.149333861,-4.123250266,-5.87401798,-1.552147108,0.208501007,-0.978116894,1
0.99,-1.888217295,0.233224679,0.459046898,-0.391685977,-0.079535394,-0.142174769,-0.222222831,-0.220050308,0.729871656,0.212703471,0.588735544,0.501817021,-0.278522554,0
329.96,1.361152103,-1.237310684,3.731379345,-2.908924853,-1.989421164,-0.010462225,-0.26861277,-1.817013412,1.470324017,-0.409005851,-0.960758971,-0.009554598,1.934727065,0
0.89,-1.148366921,0.391800304,-0.169696613,-1.156147829,0.105452674,0.10636528,0.486090958,0.171819641,-0.010504328,-0.278634859,-0.686232631,0.209471449,-0.292211852,0
17.82,-1.749395034,1.190378254,0.658598843,-0.596223995,0.536748402,0.426883153,0.73315368,-1.17524841,-0.419650862,-0.515077851,-0.018018064,0.214117771,-0.266947081,0
